id,experiment,item,condition,quantifier,scenario,sentence,n_quantifier,n_target_objects,response_order,ordered_responses,pictureRT,response,expected_response,image_error,time out,read_time,list
65b49cbce7899,ES_Q,19,16,no,large_control,Ist kein Kreuz gelb?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1710,39,"nein, stimmt nicht",False,0,[556],1
65b49cbce7899,Up_to,402,2,at_most,at_most_zero,Sind höchstens vier Kreise rot?,vier,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",9302,37,"ja, stimmt",False,0,[764],1
65b49cbce7899,FC,103,6,every,target_target_right,Ist jedes Herz entweder türkis oder gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2337,37,"ja, stimmt",False,0,[1911],1
65b49cbce7899,ES_Q,13,1,less,empty_restrictor,Sind weniger als drei Dreiecke schwarz?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2950,39,komische frage,False,0,[1143],1
65b49cbce7899,FC,102,8,every,false_control_target_right,Ist jedes Quadrat entweder orange oder grün?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",4368,39,"nein, stimmt nicht",False,0,[1693],1
65b49cbce7899,ES_Q,10,13,no,empty_restrictor,Ist kein Kreis türkis?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1471,37,komische frage,False,0,[776],1
65b49cbce7899,ES_Q,12,12,every,large_control,Ist jedes Kreuz grau?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1982,37,"ja, stimmt",False,0,[671],1
65b49cbce7899,ES_Q,18,13,no,empty_restrictor,Ist kein Quadrat orange?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1803,37,komische frage,False,0,[1796],1
65b49cbce7899,FC,103,3,every,true_control_target_left,Ist jedes Herz entweder gelb oder türkis?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",4920,37,"ja, stimmt",False,0,[2422],1
65b49cbce7899,Filler,1001,10,def_sing,psp_failure_definite_filler,Ist das Quadrat gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1809,37,komische frage,False,0,[650],5
65b49cbce7899,FC,109,7,every,true_control_target_right,Ist jedes Kreuz entweder lila oder grau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2480,37,"ja, stimmt",False,0,[2221],1
65b49cbce7899,Homogeneity,201,1,NA,psp_failure,Sind die Quadrate blau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1664,37,komische frage,False,0,[666],1
65b49cbce7899,ES_Q,7,6,more,empty_scope,Sind mehr als vier Quadrate schwarz?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1448,37,"nein, stimmt nicht",False,0,[780],1
65b49cbce7899,Homogeneity,228,4,NA,all_scenario,Sind die Herzen lila?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",908,37,"ja, stimmt",False,0,[637],1
65b49cbce7899,FC,101,4,every,false_control_target_left,Ist jedes Dreieck entweder blau oder rot?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2493,39,"nein, stimmt nicht",False,0,[954],1
65b49cbce7899,FC,108,3,every,true_control_target_left,Ist jedes Herz entweder gelb oder schwarz?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",943,37,"ja, stimmt",False,0,[864],1
65b49cbce7899,ES_Q,12,2,less,empty_scope,Sind weniger als vier Kreuze grau?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",4166,37,"ja, stimmt",False,0,[821],1
65b49cbce7899,Homogeneity,221,1,NA,psp_failure,Sind die Kreuze blau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2089,37,komische frage,False,0,[900],1
65b49cbce7899,ES_Q,8,2,less,empty_scope,Sind weniger als drei Kreise grau?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3279,37,"ja, stimmt",False,0,[1046],1
65b49cbce7899,Homogeneity,218,3,NA,homogeneity,Sind die Kreuze lila?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2955,39,"ja, stimmt",False,0,[1057],1
65b49cbce7899,ES_Q,9,11,every,small_control,Ist jedes Dreieck rot?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2437,39,"nein, stimmt nicht",False,0,[626],1
65b49cbce7899,Filler,1003,10,def_sing,psp_failure_definite_filler,Ist das Dreieck blau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1375,37,komische frage,False,0,[693],5
65b49cbce7899,Homogeneity,231,2,NA,no_scenario,Sind die Herzen blau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1685,39,"nein, stimmt nicht",False,0,[582],1
65b49cbce7899,SI,309,1,einige,einige_some_but_not_all,Sind einige der Kreuze lila?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",878,37,"ja, stimmt",False,0,[747],1
65b49cbce7899,Filler,1004,10,def_sing,psp_failure_definite_filler,Ist das Kreuz braun?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1018,37,komische frage,False,0,[1252],5
65b49cbce7899,Up_to,408,1,up_to,up_to_zero,Sind bis zu fünf Quadrate schwarz?,f√ºnf,10,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2292,39,"nein, stimmt nicht",False,0,[1172],1
65b49cbce7899,Filler,1002,10,def_sing,psp_failure_definite_filler,Ist der Kreis rot?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1430,37,komische frage,False,0,[2030],5
65b49cbce7899,FC,107,2,every,target_target_left,Ist jedes Quadrat entweder gelb oder grün?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2184,37,"ja, stimmt",False,0,[1650],1
65b49cbce7899,ES_Q,12,15,no,small_control,Ist kein Kreuz grau?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1930,39,"nein, stimmt nicht",False,0,[754],1
65b49cbce7899,ES_Q,20,2,less,empty_scope,Sind weniger als drei Herzen pink?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1644,37,"ja, stimmt",False,0,[805],1
65b49cbce7899,Homogeneity,213,1,NA,psp_failure,Sind die Kreise gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1241,37,komische frage,False,0,[616],1
65b49cbce7899,Filler,1009,10,def_sing,psp_failure_definite_filler,Ist das Kreuz rot?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1955,37,komische frage,False,0,[454],5
65b49cbce7899,Up_to,405,1,up_to,up_to_zero,Sind bis zu drei Herzen lila?,drei,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",4387,37,"nein, stimmt nicht",False,0,[1076],1
65b49cbce7899,ES_Q,6,10,every,empty_scope,Ist jedes Herz türkis?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1759,39,"nein, stimmt nicht",False,0,[2282],1
65b49cbce7899,ES_Q,7,16,no,large_control,Ist kein Quadrat schwarz?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1560,37,"nein, stimmt nicht",False,0,[783],1
65b49cbce7899,Homogeneity,210,3,NA,homogeneity,Sind die Kreise pink?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",4143,39,"ja, stimmt",False,0,[693],1
65b49cbce7899,ES_Q,2,4,less,large_control,Sind weniger als vier Kreise orange?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2293,39,"nein, stimmt nicht",False,0,[1610],1
65b49cbce7899,FC,101,1,every,psp_violation_target_left,Ist jedes Dreieck entweder blau oder rot?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3666,37,komische frage,False,0,[1494],1
65b49cbce7899,SI,320,1,einige,einige_some_but_not_all,Sind einige der Dreiecke türkis?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2190,37,"ja, stimmt",False,0,[1372],1
65b49cbce7899,SI,317,1,einige,einige_some_but_not_all,Sind einige der Dreiecke schwarz?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",672,37,"ja, stimmt",False,0,[1117],1
65b49cbce7899,ES_Q,20,5,more,empty_restrictor,Sind mehr als drei Herzen pink?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1278,37,komische frage,False,0,[878],1
65b49cbce7899,ES_Q,3,9,every,empty_restrictor,Ist jedes Herz grau?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1262,37,komische frage,False,0,[690],1
65b49cbce7899,SI,316,1,einige,einige_some_but_not_all,Sind einige der Herzen orange?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",653,37,"ja, stimmt",False,0,[953],1
65b49cbce7899,Up_to,403,2,at_most,at_most_zero,Sind höchstens fünf Quadrate gelb?,f√ºnf,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3829,37,"ja, stimmt",False,0,[1226],1
65b49cbce7899,Homogeneity,233,1,NA,psp_failure,Sind die Dreiecke gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1591,37,komische frage,False,0,[552],1
65b49cbce7899,Homogeneity,229,1,NA,psp_failure,Sind die Herzen türkis?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2108,37,komische frage,False,0,[714],1
65b49cbce7899,ES_Q,9,1,less,empty_restrictor,Sind weniger als vier Dreiecke rot?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1384,37,komische frage,False,0,[1809],1
65b49cbce7899,Homogeneity,237,1,NA,psp_failure,Sind die Dreiecke schwarz?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1064,37,komische frage,False,0,[573],1
65b49cbce7899,ES_Q,3,3,less,small_control,Sind weniger als vier Herzen grau?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1350,37,"ja, stimmt",False,0,[902],1
65b49cbce7899,ES_Q,17,8,more,large_control,Sind mehr als drei Quadrate lila?,3,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1360,37,"ja, stimmt",False,0,[900],1
65b49cbce7899,Homogeneity,219,2,NA,no_scenario,Sind die Kreuze türkis?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1035,39,"nein, stimmt nicht",False,0,[505],1
65b49cbce7899,SI,318,2,einige,einige_all,Sind einige der Dreiecke grau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1528,37,"ja, stimmt",False,0,[549],1
65b49cbce7899,FC,105,5,every,psp_violation_target_right,Ist jeder Kreis entweder schwarz oder grau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1019,37,komische frage,False,0,[1010],1
65b49cbce7899,Filler,1008,10,def_sing,psp_failure_definite_filler,Ist das Dreieck grün?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2743,37,komische frage,False,0,[2041],5
65b49cbce7899,ES_Q,19,3,less,small_control,Sind weniger als vier Kreuze gelb?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1113,37,"ja, stimmt",False,0,[1121],1
65b49cbce7899,ES_Q,8,5,more,empty_restrictor,Sind mehr als drei Kreise grau?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1023,37,komische frage,False,0,[635],1
65b49cbce7899,SI,306,2,einige,einige_all,Sind einige der Kreise orange?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",849,37,"ja, stimmt",False,0,[1067],1
65b49cbce7899,Homogeneity,214,3,NA,homogeneity,Sind die Kreise grün?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3198,39,"ja, stimmt",False,0,[570],1
65b49cbce7899,ES_Q,19,6,more,empty_scope,Sind mehr als vier Kreuze gelb?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2959,39,"nein, stimmt nicht",False,0,[709],1
65b49cbce7899,Homogeneity,227,2,NA,no_scenario,Sind die Herzen schwarz?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1559,39,"nein, stimmt nicht",False,0,[638],1
65b49cbce7899,FC,102,2,every,target_target_left,Ist jedes Quadrat entweder grün oder orange?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2038,37,"ja, stimmt",False,0,[1315],1
65b49cbce7899,SI,301,1,einige,einige_some_but_not_all,Sind einige der Quadrate rot?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",559,37,"ja, stimmt",False,0,[682],1
65b49cbce7899,SI,313,1,einige,einige_some_but_not_all,Sind einige der Herzen gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",541,37,"ja, stimmt",False,0,[856],1
65b49cbce7899,Homogeneity,207,2,NA,no_scenario,Sind die Quadrate schwarz?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1082,39,"nein, stimmt nicht",False,0,[725],1
65b49cbce7899,Homogeneity,211,2,NA,no_scenario,Sind die Kreise blau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1008,39,"nein, stimmt nicht",False,0,[633],1
65b49cbce7899,Filler,1011,10,both,psp_failure_both,Sind beide Quadrate rot?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1612,37,komische frage,False,0,[674],5
65b49cbce7899,Homogeneity,208,4,NA,all_scenario,Sind die Quadrate lila?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",986,37,"ja, stimmt",False,0,[604],1
65b49cbce7899,FC,102,3,every,true_control_target_left,Ist jedes Quadrat entweder grün oder orange?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1114,37,"ja, stimmt",False,0,[660],1
65b49cbce7899,ES_Q,14,10,every,empty_scope,Ist jedes Kreuz pink?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1529,39,"nein, stimmt nicht",False,0,[704],1
65b49cbce7899,FC,105,8,every,false_control_target_right,Ist jeder Kreis entweder schwarz oder grau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2715,39,"nein, stimmt nicht",False,0,[719],1
65b49cbce7899,ES_Q,18,4,less,large_control,Sind weniger als vier Quadrate orange?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1825,37,"nein, stimmt nicht",False,0,[1613],1
65b49cbce7899,FC,106,1,every,psp_violation_target_left,Ist jedes Dreieck entweder blau oder gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",4266,37,komische frage,False,0,[1192],1
65b49cbce7899,ES_Q,9,14,no,empty_scope,Ist kein Dreieck rot?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2504,37,"ja, stimmt",False,0,[947],1
65b49cbce7899,FC,110,7,every,true_control_target_right,Ist jeder Kreis entweder rot oder gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1979,37,"ja, stimmt",False,0,[1102],1
65b49cbce7899,SI,315,2,einige,einige_all,Sind einige der Herzen braun?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1027,37,"ja, stimmt",False,0,[2029],1
65b49cbce7899,Up_to,409,1,up_to,up_to_zero,Sind bis zu vier Kreuze türkis?,vier,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2672,39,"nein, stimmt nicht",False,0,[627],1
65b49cbce7899,Filler,1013,10,both,psp_failure_both,Sind beide Kreuze lila?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1899,37,komische frage,False,0,[3514],5
65b49cbce7899,ES_Q,7,3,less,small_control,Sind weniger als vier Quadrate schwarz?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2082,39,"ja, stimmt",False,0,[786],1
65b49cbce7899,ES_Q,17,14,no,empty_scope,Ist kein Quadrat lila?,3,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1004,37,"ja, stimmt",False,0,[700],1
65b49cbce7899,ES_Q,5,14,no,empty_scope,Ist kein Dreieck lila?,3,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",934,37,"ja, stimmt",False,0,[515],1
65b49cbce7899,ES_Q,4,12,every,large_control,Ist jedes Kreuz braun?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",925,37,"ja, stimmt",False,0,[493],1
65b49cbce7899,Filler,1005,10,def_sing,psp_failure_definite_filler,Ist das Herz rot?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1820,37,komische frage,False,0,[567],5
65b49cbce7899,Homogeneity,226,3,NA,homogeneity,Sind die Herzen grau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2193,39,"ja, stimmt",False,0,[788],1
65b49cbce7899,ES_Q,11,6,more,empty_scope,Sind mehr als drei Kreise gelb?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",4194,39,"nein, stimmt nicht",False,0,[612],1
65b49cbce7899,SI,308,1,einige,einige_some_but_not_all,Sind einige der Kreise grau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1162,37,"ja, stimmt",False,0,[601],1
65b49cbce7899,SI,302,2,einige,einige_all,Sind einige der Quadrate blau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1655,37,"ja, stimmt",False,0,[697],1
65b49cbce7899,ES_Q,7,9,every,empty_restrictor,Ist jedes Quadrat schwarz?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2300,37,komische frage,False,0,[728],1
65b49cbce7899,Filler,1014,10,both,psp_failure_both,Sind beide Dreiecke blau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1979,37,komische frage,False,0,[651],5
65b49cbce7899,ES_Q,14,13,no,empty_restrictor,Ist kein Kreuz pink?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1536,37,komische frage,False,0,[628],1
65b49cbce7899,ES_Q,15,16,no,large_control,Ist kein Dreieck blau?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2824,39,"nein, stimmt nicht",False,0,[953],1
65b49cbce7899,ES_Q,4,15,no,small_control,Ist kein Kreuz braun?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1271,39,"nein, stimmt nicht",False,0,[642],1
65b49cbce7899,ES_Q,17,11,every,small_control,Ist jedes Quadrat lila?,3,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1201,39,"nein, stimmt nicht",False,0,[792],1
65b49cbce7899,SI,304,1,einige,einige_some_but_not_all,Sind einige der Quadrate grün?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1868,37,"ja, stimmt",False,0,[617],1
65b49cbce7899,ES_Q,11,16,no,large_control,Ist kein Kreis gelb?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",7156,39,"nein, stimmt nicht",False,0,[541],1
65b49cbce7899,ES_Q,3,6,more,empty_scope,Sind mehr als vier Herzen grau?,4,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2596,39,"nein, stimmt nicht",False,0,[1882],1
65b49cbce7899,ES_Q,10,10,every,empty_scope,Ist jeder Kreis türkis?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1178,37,"nein, stimmt nicht",False,0,[470],1
65b49cbce7899,Homogeneity,209,1,NA,psp_failure,Sind die Kreise türkis?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",823,37,komische frage,False,0,[639],1
65b49cbce7899,ES_Q,10,4,less,large_control,Sind weniger als drei Kreise türkis?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",933,37,"nein, stimmt nicht",False,0,[850],1
65b49cbce7899,FC,103,4,every,false_control_target_left,Ist jedes Herz entweder gelb oder türkis?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",2092,39,"nein, stimmt nicht",False,0,[2208],1
65b49cbce7899,FC,102,7,every,true_control_target_right,Ist jedes Quadrat entweder orange oder grün?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1149,37,"ja, stimmt",False,0,[1022],1
65b49cbce7899,FC,110,3,every,true_control_target_left,Ist jeder Kreis entweder gelb oder rot?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1679,37,"ja, stimmt",False,0,[865],1
65b49cbce7899,ES_Q,4,2,less,empty_scope,Sind weniger als vier Kreuze braun?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",3054,39,"ja, stimmt",False,0,[1075],1
65b49cbce7899,ES_Q,6,4,less,large_control,Sind weniger als drei Herzen türkis?,3,5,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1897,39,"nein, stimmt nicht",False,0,[951],1
65b49cbce7899,Filler,1007,10,def_sing,psp_failure_definite_filler,Ist der Kreis lila?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1869,37,komische frage,False,0,[528],5
65b49cbce7899,Homogeneity,240,4,NA,all_scenario,Sind die Dreiecke pink?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1446,37,"ja, stimmt",False,0,[540],1
65b49cbce7899,ES_Q,16,15,no,small_control,Ist kein Herz grün?,4,7,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1384,39,"nein, stimmt nicht",False,0,[493],1
65b49cbce7899,ES_Q,5,1,less,empty_restrictor,Sind weniger als drei Dreiecke lila?,3,6,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1505,37,komische frage,False,0,[1559],1
65b49cbce7899,Homogeneity,215,2,NA,no_scenario,Sind die Kreise braun?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1212,39,"nein, stimmt nicht",False,0,[1321],1
65b49cbce7899,FC,108,8,every,false_control_target_right,Ist jedes Herz entweder schwarz oder gelb?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1663,39,"nein, stimmt nicht",False,0,[1140],1
65b49cbce7899,FC,106,5,every,psp_violation_target_right,Ist jedes Dreieck entweder gelb oder blau?,NA,NA,5,"[['komische Frage'], ['ja, stimmt'], ['nein, stimmt nicht']]",1754,37,komische frage,False,0,[2009],1
